Post Index: 2 | Diff: 0.82 | Level: HIGH
Post Index: 9696 | Diff: 0.94 | Level: HIGH
Post Index: 9697 | Diff: 0.96 | Level: HIGH
Post Index: 9698 | Diff: 0.79 | Level: HIGH
Post Index: 9701 | Diff: 0.59 | Level: MED
Post Index: 9703 | Diff: 0.83 | Level: HIGH
Post Index: 9705 | Diff: 0.99 | Level: HIGH
Post Index: 9707 | Diff: 0.74 | Level: HIGH
Post Index: 9708 | Diff: 0.70 | Level: HIGH
Post Index: 9709 | Diff: 0.34 | Level: LOW
Post Index: 9710 | Diff: 0.71 | Level: HIGH
Post Index: 9711 | Diff: 0.84 | Level: HIGH
Post Index: 9712 | Diff: 0.99 | Level: HIGH
Post Index: 9717 | Diff: 0.62 | Level: MED
Post Index: 9718 | Diff: 0.88 | Level: HIGH
Post Index: 9719 | Diff: 0.77 | Level: HIGH
Post Index: 9721 | Diff: 0.70 | Level: MED
Post Index: 9722 | Diff: 0.88 | Level: HIGH
Post Index: 9723 | Diff: 0.86 | Level: HIGH
Post Index: 9727 | Diff: 0.92 | Level: HIGH
Post Index: 9733 | Diff: 0.75 | Level: HIGH
Post Index: 9734 | Diff: 0.83 | Level: HIGH
Post Index: 9737 | Diff: 0.84 | Level: HIGH
Post Index: 9738 | Diff: 0.69 | Level: MED
Post Index: 9739 | Diff: 0.72 | Level: HIGH
Post Index: 9740 | Diff: 0.62 | Level: MED
Post Index: 9742 | Diff: 0.93 | Level: HIGH
Post Index: 9744 | Diff: 0.79 | Level: HIGH
Post Index: 9745 | Diff: 0.78 | Level: HIGH
Post Index: 9746 | Diff: 0.76 | Level: HIGH
Post Index: 9750 | Diff: 0.99 | Level: HIGH
Post Index: 9751 | Diff: 0.87 | Level: HIGH
Post Index: 9752 | Diff: 0.51 | Level: MED
Post Index: 9753 | Diff: 1.46 | Level: HIGH
Post Index: 9755 | Diff: 0.89 | Level: HIGH
Post Index: 9758 | Diff: 0.87 | Level: HIGH
Post Index: 9759 | Diff: 0.95 | Level: HIGH
Post Index: 9761 | Diff: 0.85 | Level: HIGH
Post Index: 9763 | Diff: 0.76 | Level: HIGH
Post Index: 9764 | Diff: 0.90 | Level: HIGH
Post Index: 9765 | Diff: 0.96 | Level: HIGH
Post Index: 9768 | Diff: 0.70 | Level: MED
Post Index: 9769 | Diff: 0.90 | Level: HIGH
Post Index: 9770 | Diff: 0.57 | Level: MED
Post Index: 9771 | Diff: 0.98 | Level: HIGH
Post Index: 9773 | Diff: 0.50 | Level: LOW
Post Index: 9777 | Diff: 0.75 | Level: HIGH
Post Index: 9781 | Diff: 0.80 | Level: HIGH
Post Index: 9782 | Diff: 0.34 | Level: LOW
Post Index: 9784 | Diff: 0.85 | Level: HIGH
Post Index: 9790 | Diff: 0.99 | Level: HIGH
Post Index: 9794 | Diff: 0.59 | Level: MED
Post Index: 9795 | Diff: 0.64 | Level: MED
Post Index: 9796 | Diff: 0.81 | Level: HIGH
Post Index: 9803 | Diff: 0.80 | Level: HIGH
Post Index: 9807 | Diff: 1.00 | Level: HIGH
Post Index: 9811 | Diff: 0.86 | Level: HIGH
Post Index: 9816 | Diff: 0.87 | Level: HIGH
Post Index: 9817 | Diff: 0.92 | Level: HIGH
Post Index: 9821 | Diff: 0.59 | Level: MED
Post Index: 9822 | Diff: 0.86 | Level: HIGH
Post Index: 9824 | Diff: 0.86 | Level: HIGH
Post Index: 9825 | Diff: 1.80 | Level: HIGH
Post Index: 9826 | Diff: 0.55 | Level: MED
Post Index: 9828 | Diff: 0.80 | Level: HIGH
Post Index: 9829 | Diff: 0.91 | Level: HIGH
Post Index: 9831 | Diff: 0.63 | Level: MED
Post Index: 9832 | Diff: 0.99 | Level: HIGH
Post Index: 9833 | Diff: 0.64 | Level: MED
Post Index: 9835 | Diff: 0.77 | Level: HIGH
Post Index: 9836 | Diff: 0.87 | Level: HIGH
Post Index: 9838 | Diff: 0.91 | Level: HIGH
Post Index: 9841 | Diff: 1.93 | Level: HIGH
Post Index: 9844 | Diff: 0.88 | Level: HIGH
Post Index: 9845 | Diff: 0.53 | Level: MED
Post Index: 9847 | Diff: 0.75 | Level: HIGH
Post Index: 9848 | Diff: 0.95 | Level: HIGH
Post Index: 9851 | Diff: 0.84 | Level: HIGH
Post Index: 9852 | Diff: 0.84 | Level: HIGH
Post Index: 9853 | Diff: 0.86 | Level: HIGH
Post Index: 9855 | Diff: 0.80 | Level: HIGH
Post Index: 9858 | Diff: 0.99 | Level: HIGH
Post Index: 9862 | Diff: 0.88 | Level: HIGH
Post Index: 9863 | Diff: 0.53 | Level: MED
Post Index: 9864 | Diff: 0.91 | Level: HIGH
Post Index: 9868 | Diff: 0.99 | Level: HIGH
Post Index: 9873 | Diff: 0.95 | Level: HIGH
Post Index: 9875 | Diff: 0.60 | Level: MED
Post Index: 9876 | Diff: 0.88 | Level: HIGH
Post Index: 9877 | Diff: 0.34 | Level: LOW
Post Index: 9880 | Diff: 0.63 | Level: MED
Post Index: 9883 | Diff: 0.96 | Level: HIGH
Post Index: 9885 | Diff: 0.92 | Level: HIGH
Post Index: 9886 | Diff: 0.87 | Level: HIGH
Post Index: 9889 | Diff: 1.55 | Level: HIGH
Post Index: 9890 | Diff: 0.91 | Level: HIGH
Post Index: 9892 | Diff: 0.90 | Level: HIGH
Post Index: 9893 | Diff: 0.99 | Level: HIGH
Post Index: 9895 | Diff: 0.68 | Level: MED
Post Index: 9896 | Diff: 0.52 | Level: MED
Post Index: 9897 | Diff: 0.55 | Level: MED
Post Index: 9901 | Diff: 0.99 | Level: HIGH
Post Index: 9902 | Diff: 0.83 | Level: HIGH
Post Index: 9903 | Diff: 0.67 | Level: MED
Post Index: 9906 | Diff: 0.87 | Level: HIGH
Post Index: 9907 | Diff: 0.54 | Level: MED
Post Index: 9911 | Diff: 0.75 | Level: HIGH
Post Index: 9913 | Diff: 0.88 | Level: HIGH
Post Index: 9914 | Diff: 0.81 | Level: HIGH
Post Index: 9916 | Diff: 0.80 | Level: HIGH
Post Index: 9917 | Diff: 0.94 | Level: HIGH
Post Index: 9924 | Diff: 0.73 | Level: HIGH
Post Index: 9929 | Diff: 0.75 | Level: HIGH
Post Index: 9933 | Diff: 0.65 | Level: MED
Post Index: 9934 | Diff: 0.86 | Level: HIGH
Post Index: 9936 | Diff: 0.89 | Level: HIGH
Post Index: 9938 | Diff: 0.78 | Level: HIGH
Post Index: 9939 | Diff: 0.88 | Level: HIGH
Post Index: 9941 | Diff: 0.92 | Level: HIGH
Post Index: 9943 | Diff: 0.81 | Level: HIGH
Post Index: 9944 | Diff: 0.62 | Level: MED
Post Index: 9945 | Diff: 0.89 | Level: HIGH
Post Index: 9946 | Diff: 0.98 | Level: HIGH
Post Index: 9948 | Diff: 0.99 | Level: HIGH
Post Index: 9949 | Diff: 0.35 | Level: LOW
Post Index: 9952 | Diff: 0.85 | Level: HIGH
Post Index: 9955 | Diff: 0.87 | Level: HIGH
Post Index: 9961 | Diff: 0.63 | Level: MED
Post Index: 9962 | Diff: 0.54 | Level: MED
Post Index: 9964 | Diff: 0.86 | Level: HIGH
Post Index: 9968 | Diff: 0.86 | Level: HIGH
Post Index: 9970 | Diff: 0.94 | Level: HIGH
Post Index: 9971 | Diff: 0.89 | Level: HIGH
Post Index: 9972 | Diff: 0.81 | Level: HIGH
Post Index: 9973 | Diff: 0.74 | Level: HIGH
Post Index: 9977 | Diff: 0.50 | Level: LOW
Post Index: 9978 | Diff: 0.37 | Level: LOW
Post Index: 9980 | Diff: 0.76 | Level: HIGH
Post Index: 9981 | Diff: 0.99 | Level: HIGH
Post Index: 9982 | Diff: 0.60 | Level: MED
Post Index: 9988 | Diff: 0.84 | Level: HIGH
Post Index: 9991 | Diff: 0.87 | Level: HIGH
Post Index: 9993 | Diff: 0.80 | Level: HIGH
Post Index: 9994 | Diff: 0.65 | Level: MED
Post Index: 9995 | Diff: 0.68 | Level: MED
Post Index: 9996 | Diff: 0.86 | Level: HIGH
Post Index: 9998 | Diff: 0.88 | Level: HIGH
Post Index: 9999 | Diff: 0.90 | Level: HIGH
Post Index: 10002 | Diff: 0.97 | Level: HIGH
Post Index: 10004 | Diff: 1.83 | Level: HIGH
Post Index: 10005 | Diff: 0.93 | Level: HIGH
Post Index: 10016 | Diff: 0.59 | Level: MED
Post Index: 10017 | Diff: 0.93 | Level: HIGH
Post Index: 10020 | Diff: 0.97 | Level: HIGH
Post Index: 10026 | Diff: 0.33 | Level: LOW
Post Index: 10028 | Diff: 0.70 | Level: MED
Post Index: 10029 | Diff: 0.75 | Level: HIGH
Post Index: 10030 | Diff: 0.73 | Level: HIGH
Post Index: 10031 | Diff: 0.59 | Level: MED
Post Index: 10032 | Diff: 0.89 | Level: HIGH
Post Index: 10033 | Diff: 0.76 | Level: HIGH
Post Index: 10034 | Diff: 0.84 | Level: HIGH
Post Index: 10036 | Diff: 0.92 | Level: HIGH
Post Index: 10037 | Diff: 0.56 | Level: MED
Post Index: 10045 | Diff: 0.53 | Level: MED
Post Index: 10047 | Diff: 0.87 | Level: HIGH
Post Index: 10048 | Diff: 0.38 | Level: LOW
Post Index: 10049 | Diff: 0.82 | Level: HIGH
Post Index: 10051 | Diff: 1.60 | Level: HIGH
Post Index: 10054 | Diff: 0.99 | Level: HIGH
Post Index: 10055 | Diff: 0.85 | Level: HIGH
Post Index: 10058 | Diff: 0.90 | Level: HIGH
Post Index: 10061 | Diff: 0.94 | Level: HIGH
Post Index: 10062 | Diff: 0.86 | Level: HIGH
Post Index: 10069 | Diff: 0.88 | Level: HIGH
Post Index: 10070 | Diff: 0.77 | Level: HIGH
Post Index: 10074 | Diff: 0.89 | Level: HIGH
Post Index: 10076 | Diff: 0.99 | Level: HIGH
Post Index: 10077 | Diff: 0.85 | Level: HIGH
Post Index: 10080 | Diff: 0.98 | Level: HIGH
Post Index: 10084 | Diff: 0.89 | Level: HIGH
Post Index: 10088 | Diff: 0.78 | Level: HIGH
Post Index: 10090 | Diff: 0.62 | Level: MED
Post Index: 10091 | Diff: 0.82 | Level: HIGH
Post Index: 10094 | Diff: 0.94 | Level: HIGH
Post Index: 10096 | Diff: 0.78 | Level: HIGH
Post Index: 10099 | Diff: 0.35 | Level: LOW
Post Index: 10100 | Diff: 0.88 | Level: HIGH
Post Index: 10107 | Diff: 0.56 | Level: MED
Post Index: 10109 | Diff: 0.90 | Level: HIGH
Post Index: 10110 | Diff: 0.60 | Level: MED
Post Index: 10118 | Diff: 0.90 | Level: HIGH
Post Index: 10120 | Diff: 0.92 | Level: HIGH
Post Index: 10121 | Diff: 1.46 | Level: HIGH
Post Index: 10126 | Diff: 0.50 | Level: LOW
Post Index: 10128 | Diff: 0.93 | Level: HIGH
Post Index: 10134 | Diff: 0.70 | Level: HIGH
Post Index: 10136 | Diff: 1.84 | Level: HIGH
Post Index: 10137 | Diff: 0.93 | Level: HIGH
Post Index: 10138 | Diff: 0.83 | Level: HIGH
Post Index: 10142 | Diff: 0.87 | Level: HIGH
Post Index: 10144 | Diff: 0.87 | Level: HIGH
Post Index: 10147 | Diff: 0.93 | Level: HIGH
Post Index: 10148 | Diff: 0.88 | Level: HIGH
Post Index: 10149 | Diff: 0.92 | Level: HIGH
Post Index: 10153 | Diff: 0.64 | Level: MED
Post Index: 10154 | Diff: 0.64 | Level: MED
Post Index: 10155 | Diff: 0.80 | Level: HIGH
Post Index: 10156 | Diff: 0.81 | Level: HIGH
Post Index: 10158 | Diff: 0.96 | Level: HIGH
Post Index: 10160 | Diff: 0.76 | Level: HIGH
Post Index: 10166 | Diff: 0.88 | Level: HIGH
Post Index: 10169 | Diff: 0.91 | Level: HIGH
Post Index: 10172 | Diff: 0.99 | Level: HIGH
Post Index: 10173 | Diff: 0.58 | Level: MED
Post Index: 10176 | Diff: 0.60 | Level: MED
Post Index: 10178 | Diff: 0.96 | Level: HIGH
Post Index: 10181 | Diff: 0.88 | Level: HIGH
Post Index: 10182 | Diff: 0.36 | Level: LOW
Post Index: 10183 | Diff: 0.82 | Level: HIGH
Post Index: 10184 | Diff: 0.93 | Level: HIGH
Post Index: 10185 | Diff: 0.83 | Level: HIGH
Post Index: 10186 | Diff: 0.90 | Level: HIGH
Post Index: 10187 | Diff: 0.52 | Level: MED
Post Index: 10188 | Diff: 0.90 | Level: HIGH
Post Index: 10190 | Diff: 0.65 | Level: MED
Post Index: 10191 | Diff: 0.66 | Level: MED
Post Index: 10195 | Diff: 0.90 | Level: HIGH
Post Index: 10196 | Diff: 0.65 | Level: MED
Post Index: 10197 | Diff: 0.74 | Level: HIGH
Post Index: 10198 | Diff: 0.95 | Level: HIGH
Post Index: 10199 | Diff: 0.88 | Level: HIGH
Post Index: 10200 | Diff: 0.82 | Level: HIGH
Post Index: 10201 | Diff: 0.89 | Level: HIGH
Post Index: 10203 | Diff: 0.94 | Level: HIGH
Post Index: 10204 | Diff: 0.60 | Level: MED
Post Index: 10207 | Diff: 0.83 | Level: HIGH
Post Index: 10208 | Diff: 0.59 | Level: MED
Post Index: 10211 | Diff: 0.78 | Level: HIGH
Post Index: 10213 | Diff: 0.96 | Level: HIGH
Post Index: 10214 | Diff: 0.79 | Level: HIGH
Post Index: 10215 | Diff: 0.87 | Level: HIGH
Post Index: 10216 | Diff: 0.88 | Level: HIGH
Post Index: 10219 | Diff: 0.72 | Level: HIGH
Post Index: 10222 | Diff: 0.71 | Level: HIGH
Post Index: 10223 | Diff: 0.75 | Level: HIGH
Post Index: 10225 | Diff: 0.58 | Level: MED
Post Index: 10228 | Diff: 0.63 | Level: MED
Post Index: 10229 | Diff: 0.80 | Level: HIGH
Post Index: 10230 | Diff: 0.76 | Level: HIGH
Post Index: 10231 | Diff: 0.77 | Level: HIGH
Post Index: 10241 | Diff: 0.72 | Level: HIGH
Post Index: 10242 | Diff: 0.95 | Level: HIGH
Post Index: 10244 | Diff: 0.62 | Level: MED
Post Index: 10246 | Diff: 0.85 | Level: HIGH
Post Index: 10247 | Diff: 0.61 | Level: MED
Post Index: 10249 | Diff: 0.53 | Level: MED
Post Index: 10251 | Diff: 0.98 | Level: HIGH
Post Index: 10252 | Diff: 0.84 | Level: HIGH
Post Index: 10256 | Diff: 0.69 | Level: MED
Post Index: 10260 | Diff: 0.90 | Level: HIGH
Post Index: 10261 | Diff: 0.84 | Level: HIGH
Post Index: 10262 | Diff: 0.74 | Level: HIGH
Post Index: 10266 | Diff: 0.87 | Level: HIGH
Post Index: 10272 | Diff: 0.92 | Level: HIGH
Post Index: 10273 | Diff: 0.92 | Level: HIGH
Post Index: 10274 | Diff: 0.71 | Level: HIGH
Post Index: 10276 | Diff: 0.58 | Level: MED
Post Index: 10277 | Diff: 0.59 | Level: MED
Post Index: 10279 | Diff: 0.86 | Level: HIGH
Post Index: 10293 | Diff: 0.94 | Level: HIGH
Post Index: 10294 | Diff: 0.34 | Level: LOW
Post Index: 10297 | Diff: 0.87 | Level: HIGH
Post Index: 10302 | Diff: 0.52 | Level: MED
Post Index: 10303 | Diff: 0.86 | Level: HIGH
Post Index: 10304 | Diff: 0.88 | Level: HIGH
Post Index: 10307 | Diff: 0.99 | Level: HIGH
Post Index: 10309 | Diff: 0.81 | Level: HIGH
Post Index: 10310 | Diff: 0.93 | Level: HIGH
Post Index: 10311 | Diff: 0.81 | Level: HIGH
Post Index: 10312 | Diff: 0.84 | Level: HIGH
Post Index: 10313 | Diff: 0.84 | Level: HIGH
Post Index: 10316 | Diff: 0.86 | Level: HIGH
Post Index: 10322 | Diff: 0.63 | Level: MED
Post Index: 10323 | Diff: 0.91 | Level: HIGH
Post Index: 10325 | Diff: 0.64 | Level: MED
Post Index: 10326 | Diff: 0.91 | Level: HIGH
Post Index: 10327 | Diff: 0.60 | Level: MED
Post Index: 10329 | Diff: 0.55 | Level: MED
Post Index: 10332 | Diff: 0.98 | Level: HIGH
Post Index: 10333 | Diff: 0.95 | Level: HIGH
Post Index: 10334 | Diff: 0.38 | Level: LOW
Post Index: 10335 | Diff: 0.88 | Level: HIGH
Post Index: 10337 | Diff: 0.80 | Level: HIGH
Post Index: 10338 | Diff: 0.54 | Level: MED
Post Index: 10339 | Diff: 1.57 | Level: HIGH
Post Index: 10340 | Diff: 0.91 | Level: HIGH
Post Index: 10342 | Diff: 0.74 | Level: HIGH
Post Index: 10346 | Diff: 0.62 | Level: MED
Post Index: 10347 | Diff: 0.93 | Level: HIGH
Post Index: 10348 | Diff: 0.76 | Level: HIGH
Post Index: 10351 | Diff: 0.80 | Level: HIGH
Post Index: 10352 | Diff: 0.91 | Level: HIGH
Post Index: 10353 | Diff: 0.86 | Level: HIGH
Post Index: 10355 | Diff: 1.74 | Level: HIGH
Post Index: 10356 | Diff: 0.84 | Level: HIGH
Post Index: 10357 | Diff: 0.87 | Level: HIGH
Post Index: 10359 | Diff: 0.95 | Level: HIGH
Post Index: 10362 | Diff: 0.83 | Level: HIGH
Post Index: 10364 | Diff: 0.66 | Level: MED
Post Index: 10365 | Diff: 0.49 | Level: LOW
Post Index: 10367 | Diff: 0.54 | Level: MED
Post Index: 10368 | Diff: 0.81 | Level: HIGH
Post Index: 10370 | Diff: 0.32 | Level: LOW
Post Index: 10371 | Diff: 0.34 | Level: LOW
Post Index: 10372 | Diff: 0.90 | Level: HIGH
Post Index: 10373 | Diff: 1.66 | Level: HIGH
Post Index: 10375 | Diff: 0.90 | Level: HIGH
Post Index: 10379 | Diff: 0.99 | Level: HIGH
Post Index: 10382 | Diff: 0.94 | Level: HIGH
Post Index: 10383 | Diff: 0.85 | Level: HIGH
Post Index: 10387 | Diff: 0.80 | Level: HIGH
Post Index: 10390 | Diff: 0.88 | Level: HIGH
Post Index: 10391 | Diff: 0.60 | Level: MED
Post Index: 10393 | Diff: 0.92 | Level: HIGH
Post Index: 10396 | Diff: 0.93 | Level: HIGH
Post Index: 10398 | Diff: 0.89 | Level: HIGH
Post Index: 10399 | Diff: 0.71 | Level: HIGH
Post Index: 10410 | Diff: 0.93 | Level: HIGH
Post Index: 10411 | Diff: 0.93 | Level: HIGH
Post Index: 10413 | Diff: 0.91 | Level: HIGH
Post Index: 10415 | Diff: 0.91 | Level: HIGH
Post Index: 10416 | Diff: 0.87 | Level: HIGH
Post Index: 10420 | Diff: 1.93 | Level: HIGH
Post Index: 10421 | Diff: 1.59 | Level: HIGH
Post Index: 10429 | Diff: 0.92 | Level: HIGH
Post Index: 10435 | Diff: 0.54 | Level: MED
Post Index: 10436 | Diff: 0.80 | Level: HIGH
Post Index: 10438 | Diff: 0.78 | Level: HIGH
Post Index: 10439 | Diff: 0.91 | Level: HIGH
Post Index: 10440 | Diff: 0.81 | Level: HIGH
Post Index: 10442 | Diff: 0.80 | Level: HIGH
Post Index: 10443 | Diff: 0.90 | Level: HIGH
Post Index: 10447 | Diff: 0.75 | Level: HIGH
Post Index: 10449 | Diff: 0.93 | Level: HIGH
Post Index: 10452 | Diff: 0.64 | Level: MED
Post Index: 10454 | Diff: 0.76 | Level: HIGH
Post Index: 10455 | Diff: 0.75 | Level: HIGH
Post Index: 10456 | Diff: 0.31 | Level: LOW
Post Index: 10457 | Diff: 0.35 | Level: LOW
Post Index: 10458 | Diff: 0.83 | Level: HIGH
Post Index: 10459 | Diff: 0.87 | Level: HIGH
Post Index: 10462 | Diff: 0.86 | Level: HIGH
Post Index: 10465 | Diff: 1.66 | Level: HIGH
Post Index: 10467 | Diff: 0.84 | Level: HIGH
Post Index: 10470 | Diff: 0.64 | Level: MED
Post Index: 10471 | Diff: 0.96 | Level: HIGH
Post Index: 10473 | Diff: 0.62 | Level: MED
Post Index: 10475 | Diff: 0.69 | Level: MED
Post Index: 10476 | Diff: 0.78 | Level: HIGH
Post Index: 10477 | Diff: 0.84 | Level: HIGH
Post Index: 10478 | Diff: 0.90 | Level: HIGH
Post Index: 10479 | Diff: 0.53 | Level: MED
Post Index: 10481 | Diff: 0.52 | Level: MED
Post Index: 10483 | Diff: 0.98 | Level: HIGH
Post Index: 10484 | Diff: 0.93 | Level: HIGH
Post Index: 10486 | Diff: 0.97 | Level: HIGH
Post Index: 10488 | Diff: 0.86 | Level: HIGH
Post Index: 10489 | Diff: 0.67 | Level: MED
Post Index: 10492 | Diff: 1.74 | Level: HIGH
Post Index: 10493 | Diff: 0.71 | Level: HIGH
Post Index: 10495 | Diff: 0.85 | Level: HIGH
Post Index: 10498 | Diff: 0.95 | Level: HIGH
Post Index: 10500 | Diff: 1.56 | Level: HIGH
Post Index: 10501 | Diff: 0.88 | Level: HIGH
Post Index: 10504 | Diff: 0.59 | Level: MED
Post Index: 10505 | Diff: 0.86 | Level: HIGH
Post Index: 10512 | Diff: 0.89 | Level: HIGH
Post Index: 10514 | Diff: 0.89 | Level: HIGH
Post Index: 10517 | Diff: 0.88 | Level: HIGH
Post Index: 10525 | Diff: 0.95 | Level: HIGH
Post Index: 10526 | Diff: 0.92 | Level: HIGH
Post Index: 10527 | Diff: 0.81 | Level: HIGH
Post Index: 10529 | Diff: 0.54 | Level: MED
Post Index: 10532 | Diff: 0.31 | Level: LOW
Post Index: 10533 | Diff: 0.57 | Level: MED
Post Index: 10537 | Diff: 0.66 | Level: MED
Post Index: 10539 | Diff: 0.53 | Level: MED
Post Index: 10543 | Diff: 0.99 | Level: HIGH
Post Index: 10544 | Diff: 0.99 | Level: HIGH
Post Index: 10546 | Diff: 0.67 | Level: MED
Post Index: 10549 | Diff: 0.94 | Level: HIGH
Post Index: 10551 | Diff: 0.85 | Level: HIGH
Post Index: 10553 | Diff: 0.37 | Level: LOW
Post Index: 10554 | Diff: 0.92 | Level: HIGH
Post Index: 10556 | Diff: 0.94 | Level: HIGH
Post Index: 10559 | Diff: 0.85 | Level: HIGH
Post Index: 10563 | Diff: 0.95 | Level: HIGH
Post Index: 10564 | Diff: 0.31 | Level: LOW
Post Index: 10565 | Diff: 0.82 | Level: HIGH
Post Index: 10566 | Diff: 0.86 | Level: HIGH
Post Index: 10569 | Diff: 0.81 | Level: HIGH
Post Index: 10570 | Diff: 0.95 | Level: HIGH
Post Index: 10571 | Diff: 1.49 | Level: HIGH
Post Index: 10573 | Diff: 0.91 | Level: HIGH
Post Index: 10574 | Diff: 0.93 | Level: HIGH
Post Index: 10576 | Diff: 0.86 | Level: HIGH
Post Index: 10577 | Diff: 1.63 | Level: HIGH
Post Index: 10578 | Diff: 0.66 | Level: MED
Post Index: 10584 | Diff: 1.72 | Level: HIGH
Post Index: 10587 | Diff: 0.88 | Level: HIGH
Post Index: 10591 | Diff: 0.74 | Level: HIGH
Post Index: 10592 | Diff: 0.84 | Level: HIGH
Post Index: 10594 | Diff: 0.72 | Level: HIGH
Post Index: 10597 | Diff: 0.68 | Level: MED
Post Index: 10603 | Diff: 0.58 | Level: MED
Post Index: 10604 | Diff: 0.92 | Level: HIGH
Post Index: 10607 | Diff: 0.88 | Level: HIGH
Post Index: 10608 | Diff: 0.54 | Level: MED
Post Index: 10611 | Diff: 0.91 | Level: HIGH
Post Index: 10612 | Diff: 0.72 | Level: HIGH
Post Index: 10614 | Diff: 0.72 | Level: HIGH
Post Index: 10618 | Diff: 0.88 | Level: HIGH
Post Index: 10620 | Diff: 0.99 | Level: HIGH
Post Index: 10622 | Diff: 0.54 | Level: MED
Post Index: 10626 | Diff: 0.88 | Level: HIGH
Post Index: 10628 | Diff: 0.91 | Level: HIGH
Post Index: 10629 | Diff: 0.89 | Level: HIGH
Post Index: 10630 | Diff: 0.95 | Level: HIGH
Post Index: 10631 | Diff: 0.88 | Level: HIGH
Post Index: 10632 | Diff: 0.95 | Level: HIGH
Post Index: 10633 | Diff: 0.52 | Level: MED
Post Index: 10634 | Diff: 0.58 | Level: MED
Post Index: 10635 | Diff: 0.96 | Level: HIGH
Post Index: 10636 | Diff: 0.93 | Level: HIGH
Post Index: 10639 | Diff: 0.75 | Level: HIGH
Post Index: 10640 | Diff: 0.69 | Level: MED
Post Index: 10642 | Diff: 0.74 | Level: HIGH
Post Index: 10645 | Diff: 0.51 | Level: MED
Post Index: 10647 | Diff: 0.35 | Level: LOW
Post Index: 10650 | Diff: 0.88 | Level: HIGH
Post Index: 10651 | Diff: 0.82 | Level: HIGH
Post Index: 10652 | Diff: 0.72 | Level: HIGH
Post Index: 10658 | Diff: 0.84 | Level: HIGH
Post Index: 10659 | Diff: 0.81 | Level: HIGH
Post Index: 10660 | Diff: 0.89 | Level: HIGH
Post Index: 10661 | Diff: 0.95 | Level: HIGH
Post Index: 10665 | Diff: 0.88 | Level: HIGH
Post Index: 10666 | Diff: 0.90 | Level: HIGH
Post Index: 10667 | Diff: 0.97 | Level: HIGH
Post Index: 10668 | Diff: 0.32 | Level: LOW
Post Index: 10670 | Diff: 0.76 | Level: HIGH
Post Index: 10672 | Diff: 0.91 | Level: HIGH
Post Index: 10674 | Diff: 0.94 | Level: HIGH
Post Index: 10676 | Diff: 0.74 | Level: HIGH
Post Index: 10677 | Diff: 0.77 | Level: HIGH
Post Index: 10679 | Diff: 0.60 | Level: MED
Post Index: 10680 | Diff: 0.98 | Level: HIGH
Post Index: 10687 | Diff: 1.82 | Level: HIGH
Post Index: 10688 | Diff: 1.40 | Level: HIGH
Post Index: 10690 | Diff: 1.36 | Level: HIGH
Post Index: 10692 | Diff: 0.59 | Level: MED
Post Index: 10693 | Diff: 0.62 | Level: MED
Post Index: 10694 | Diff: 0.74 | Level: HIGH
Post Index: 10695 | Diff: 0.54 | Level: MED
Post Index: 10696 | Diff: 0.85 | Level: HIGH
Post Index: 10697 | Diff: 0.88 | Level: HIGH
Post Index: 10698 | Diff: 0.63 | Level: MED
Post Index: 10700 | Diff: 0.57 | Level: MED
Post Index: 10703 | Diff: 0.93 | Level: HIGH
Post Index: 10705 | Diff: 0.82 | Level: HIGH
Post Index: 10706 | Diff: 0.88 | Level: HIGH
Post Index: 10707 | Diff: 0.89 | Level: HIGH
Post Index: 10710 | Diff: 0.77 | Level: HIGH
Post Index: 10716 | Diff: 0.92 | Level: HIGH
Post Index: 10718 | Diff: 0.99 | Level: HIGH
Post Index: 10719 | Diff: 1.92 | Level: HIGH
Post Index: 10720 | Diff: 0.99 | Level: HIGH
Post Index: 10721 | Diff: 0.95 | Level: HIGH
Post Index: 10723 | Diff: 0.98 | Level: HIGH
Post Index: 10727 | Diff: 0.70 | Level: MED
Post Index: 10728 | Diff: 0.95 | Level: HIGH
Post Index: 10731 | Diff: 0.56 | Level: MED
Post Index: 10732 | Diff: 0.88 | Level: HIGH
Post Index: 10733 | Diff: 0.88 | Level: HIGH
Post Index: 10734 | Diff: 0.88 | Level: HIGH
Post Index: 10735 | Diff: 1.54 | Level: HIGH
Post Index: 10737 | Diff: 0.70 | Level: HIGH
Post Index: 10743 | Diff: 0.86 | Level: HIGH
Post Index: 10744 | Diff: 0.86 | Level: HIGH
Post Index: 10751 | Diff: 0.74 | Level: HIGH
Post Index: 10754 | Diff: 0.85 | Level: HIGH
Post Index: 10755 | Diff: 0.32 | Level: LOW
Post Index: 10758 | Diff: 0.99 | Level: HIGH
Post Index: 10760 | Diff: 0.95 | Level: HIGH
Post Index: 10761 | Diff: 0.85 | Level: HIGH
Post Index: 10763 | Diff: 0.53 | Level: MED
Post Index: 10766 | Diff: 0.81 | Level: HIGH
Post Index: 10769 | Diff: 0.79 | Level: HIGH
Post Index: 10770 | Diff: 0.96 | Level: HIGH
Post Index: 10771 | Diff: 1.67 | Level: HIGH
Post Index: 10773 | Diff: 0.86 | Level: HIGH
Post Index: 10775 | Diff: 0.96 | Level: HIGH
Post Index: 10777 | Diff: 0.98 | Level: HIGH
Post Index: 10787 | Diff: 0.76 | Level: HIGH
Post Index: 10789 | Diff: 0.66 | Level: MED
Post Index: 10790 | Diff: 0.73 | Level: HIGH
Post Index: 10794 | Diff: 1.71 | Level: HIGH
